radeg,raerr("),decdeg,decerr("),Johnson_V (V),Verr,Vnobs,Johnson_B (B),Berr,Bnobs,Sloan_u (SU),SUerr,SUnobs,Sloan_g (SG),SGerr,SGnobs,Sloan_r (SR),SRerr,SRnobs,Sloan_i (SI),SIerr,SInobs,Sloan_z (SZ),SZerr,SZnobs,PanSTARRS_Y (Y),Yerr,Ynobs
25.187723,0.558,-48.320226,0.494,NA,NA,0,NA,NA,0,NA,NA,0,18.116,0.122,5,17.124,0.091,5,16.527,0.297,5,NA,NA,0,NA,NA,0
25.188474,0.168,-48.679452,0.161,14.894,0.067,9,15.463,0.054,9,NA,NA,0,15.215,0.271,9,14.752,0.05,9,14.706,0.232,9,NA,NA,0,NA,NA,0
25.190426,0.52,-48.033911,0.48,NA,NA,0,NA,NA,0,NA,NA,0,17.968,0.089,5,17.134,0.159,5,16.594,0.282,2,NA,NA,0,NA,NA,0
25.191038,0.341,-48.775433,0.259,14.555,0.071,9,15.155,0.058,9,NA,NA,0,14.892,0.257,9,14.433,0.066,9,14.395,0.296,9,NA,NA,0,NA,NA,0
25.195715,0.548,-49.13094,0.519,16.856,0.109,1,18.188,0.254,1,NA,NA,0,17.763,0.073,7,16.529,0.193,7,15.821,0.089,5,NA,NA,0,NA,NA,0
25.196588,0.566,-48.395762,0.508,NA,NA,0,NA,NA,0,NA,NA,0,17.954,0.12,6,17.393,0.202,6,NA,NA,0,NA,NA,0,NA,NA,0
25.197855,0.744,-48.044326,0.436,NA,NA,0,NA,NA,0,NA,NA,0,18.167,0.23,6,16.773,0.05,6,16.277,0.183,6,NA,NA,0,NA,NA,0
25.200258,0.291,-49.064826,0.225,17.374,0.171,1,18.463,0.314,1,NA,NA,0,17.673,0.16,5,17.379,0.065,5,NA,NA,0,NA,NA,0,NA,NA,0
25.201045,0.567,-48.607323,0.359,17.66,0.366,5,17.959,0.193,5,NA,NA,0,17.808,0.091,4,17.428,0.203,4,NA,NA,0,NA,NA,0,NA,NA,0
25.202328,0.416,-49.239802,0.415,16.217,0.249,7,17.03,0.086,7,NA,NA,0,16.606,0.018,7,15.922,0.159,4,15.655,0.179,6,NA,NA,0,NA,NA,0
25.20271,0.313,-49.394342,0.357,17.605,0.222,1,18.549,0.347,1,NA,NA,0,17.737,0.076,3,17.287,0.139,3,NA,NA,0,NA,NA,0,NA,NA,0
25.202954,0.244,-48.845587,0.111,15.42,0.058,8,16.202,0.043,8,NA,NA,0,15.802,0.042,8,15.167,0.025,8,15.036,0.064,8,NA,NA,0,NA,NA,0
25.203451,0.161,-48.445536,0.142,15.287,0.08,9,15.991,0.063,9,NA,NA,0,15.692,0.257,9,15.136,0.061,9,15.036,0.298,9,NA,NA,0,NA,NA,0
25.203615,0.389,-49.129422,0.368,16.932,0.273,6,17.355,0.147,6,NA,NA,0,17.145,0.054,6,16.75,0.1,6,16.42,0.044,2,NA,NA,0,NA,NA,0
25.203789,0.353,-48.250156,0.239,15.81,0.116,9,16.622,0.1,9,NA,NA,0,16.262,0.242,9,15.617,0.111,9,15.39,0.087,8,NA,NA,0,NA,NA,0
25.204393,0.304,-49.405329,0.158,15.379,0.184,8,15.914,0.051,8,NA,NA,0,15.605,0.043,8,15.261,0.164,7,15.08,0.166,7,NA,NA,0,NA,NA,0
25.207303,0.853,-48.033399,0.358,17.989,0.315,1,18.255,0.22,1,NA,NA,0,17.863,0.113,2,17.429,0.107,2,NA,NA,0,NA,NA,0,NA,NA,0
25.208246,0.402,-49.613834,0.225,15.231,0.227,8,16.271,0.09,8,NA,NA,0,15.718,0.034,8,14.797,0.209,8,14.344,0.076,6,NA,NA,0,NA,NA,0
25.210123,0.598,-48.142695,0.298,16.536,0.128,9,17.236,0.137,9,NA,NA,0,16.969,0.248,9,16.392,0.09,9,16.324,0.165,7,NA,NA,0,NA,NA,0
25.211943,0.341,-48.776985,0.352,16.774,0.27,9,17.158,0.183,9,NA,NA,0,17.035,0.318,9,16.647,0.182,9,16.509,0.338,4,NA,NA,0,NA,NA,0
25.213797,0.372,-48.672485,0.267,16.874,0.087,4,17.987,0.044,4,NA,NA,0,17.491,0.147,8,16.395,0.111,8,15.869,0.083,8,NA,NA,0,NA,NA,0
25.21552,0.321,-49.032093,0.232,17.085,0.138,1,17.991,0.202,1,NA,NA,0,17.969,0.157,5,16.651,0.114,5,16.055,0.147,5,NA,NA,0,NA,NA,0
25.216252,0.236,-47.97833,0.164,15.155,0.086,9,15.872,0.096,9,NA,NA,0,15.596,0.299,9,15.001,0.067,9,14.912,0.341,9,NA,NA,0,NA,NA,0
25.216628,0.088,-48.414477,0.095,13.19,0.046,9,13.781,0.051,9,NA,NA,0,13.535,0.261,9,13.074,0.05,9,13.05,0.262,9,13.182,0.144,1,NA,NA,0
25.218719,0.301,-47.887919,0.402,NA,NA,0,NA,NA,0,NA,NA,0,17.658,0.077,7,16.218,0.123,7,15.433,0.103,7,NA,NA,0,NA,NA,0
25.219427,0.491,-48.603308,0.353,17.298,0.087,3,18.249,0.104,3,NA,NA,0,17.79,0.102,6,17.5,0.269,6,16.939,0.338,1,NA,NA,0,NA,NA,0
25.220035,0.355,-48.298138,0.276,15.959,0.08,9,16.576,0.08,9,NA,NA,0,16.309,0.271,9,15.835,0.1,9,15.656,0.117,8,NA,NA,0,NA,NA,0
25.220132,0.344,-48.019595,0.305,NA,NA,0,NA,NA,0,NA,NA,0,18.225,0.142,1,17.318,0.185,1,NA,NA,0,NA,NA,0,NA,NA,0
25.220685,0.295,-48.377416,0.263,16.186,0.087,9,16.943,0.239,9,NA,NA,0,16.571,0.228,9,16.033,0.051,9,15.805,0.075,8,NA,NA,0,NA,NA,0
25.223947,0.228,-48.910799,0.178,14.953,0.032,9,15.485,0.063,9,NA,NA,0,15.253,0.261,9,14.856,0.039,9,14.848,0.273,9,NA,NA,0,NA,NA,0
25.223992,0.17,-48.951388,0.175,13.919,0.029,9,14.748,0.057,9,NA,NA,0,14.365,0.255,9,13.699,0.036,9,13.576,0.278,9,13.592,0.196,1,NA,NA,0
25.224597,0.12,-48.499528,0.108,13.206,0.045,9,14.02,0.052,9,NA,NA,0,13.672,0.261,9,12.994,0.053,9,12.915,0.282,9,12.696,0.094,1,NA,NA,0
25.224782,0.515,-48.820896,0.542,17.169,0.182,7,17.486,0.147,7,NA,NA,0,17.369,0.339,9,17.007,0.173,9,16.41,0.234,1,NA,NA,0,NA,NA,0
25.228125,0.496,-48.861483,0.235,15.828,0.089,9,16.471,0.1,9,NA,NA,0,16.159,0.288,9,15.697,0.089,9,15.547,0.197,9,NA,NA,0,NA,NA,0
25.230302,0.313,-49.492251,0.358,16.688,0.071,5,17.469,0.096,5,NA,NA,0,17.038,0.025,5,16.349,0.138,5,16.038,0.041,3,NA,NA,0,NA,NA,0
25.231174,0.316,-49.264309,0.231,13.562,0.233,8,14.098,0.027,8,NA,NA,0,13.759,0.032,8,13.51,0.214,8,13.333,0.066,6,13.408,0.209,2,NA,NA,0
25.231309,0.435,-49.48867,0.323,14.68,0.203,8,15.212,0.039,8,NA,NA,0,14.857,0.032,8,14.545,0.2,8,14.333,0.034,6,NA,NA,0,NA,NA,0
25.231925,0.489,-49.612389,0.202,NA,NA,0,NA,NA,0,NA,NA,0,18.606,0.298,3,17.206,0.205,3,15.612,0.031,3,NA,NA,0,NA,NA,0
25.23619,0.129,-48.584453,0.145,14.691,0.051,9,15.585,0.044,9,NA,NA,0,15.203,0.262,9,14.435,0.05,9,14.25,0.239,9,NA,NA,0,NA,NA,0
25.238544,0.456,-47.946413,0.551,NA,NA,0,NA,NA,0,NA,NA,0,18.317,0.034,3,17.052,0.09,3,NA,NA,0,NA,NA,0,NA,NA,0
25.238798,0.544,-47.987632,0.305,NA,NA,0,NA,NA,0,NA,NA,0,18.277,0.067,3,16.97,0.106,3,NA,NA,0,NA,NA,0,NA,NA,0
25.239609,0.186,-48.737815,0.165,15.475,0.056,9,16.125,0.104,9,NA,NA,0,15.842,0.283,9,15.362,0.06,9,15.283,0.233,9,NA,NA,0,NA,NA,0
25.241368,0.514,-48.013333,0.293,NA,NA,0,NA,NA,0,NA,NA,0,18.481,0.129,2,17.117,0.155,2,16.089,0.019,2,NA,NA,0,NA,NA,0
25.242033,0.651,-48.158583,0.599,16.964,0.132,4,17.74,0.186,4,NA,NA,0,17.393,0.331,7,16.491,0.115,7,16.113,0.139,5,NA,NA,0,NA,NA,0
25.242039,0.148,-48.514184,0.147,15.265,0.047,9,15.896,0.081,9,NA,NA,0,15.651,0.26,9,15.131,0.068,9,15.056,0.243,9,NA,NA,0,NA,NA,0
25.242977,0.561,-47.967926,0.263,17.594,0.109,3,17.936,0.092,3,NA,NA,0,17.91,0.049,4,17.462,0.377,4,NA,NA,0,NA,NA,0,NA,NA,0
25.243553,0.669,-48.090115,0.275,NA,NA,0,NA,NA,0,NA,NA,0,18.078,0.097,6,17.179,0.087,6,16.346,0.226,2,NA,NA,0,NA,NA,0
25.245173,0.436,-48.587006,0.428,16.961,0.095,4,17.858,0.236,4,NA,NA,0,17.476,0.307,8,16.876,0.156,8,16.265,0.068,2,NA,NA,0,NA,NA,0
25.245506,0.888,-48.96785,0.581,17.601,0.042,3,18.291,0.045,3,NA,NA,0,18.086,0.116,4,17.663,0.314,4,NA,NA,0,NA,NA,0,NA,NA,0
25.246852,0.635,-48.453329,0.469,NA,NA,0,NA,NA,0,NA,NA,0,17.97,0.123,6,16.807,0.076,6,16.257,0.129,6,NA,NA,0,NA,NA,0
25.246893,0.727,-48.583912,0.336,NA,NA,0,NA,NA,0,NA,NA,0,18.161,0.209,4,16.879,0.034,4,15.947,0.133,4,NA,NA,0,NA,NA,0
25.247067,0.201,-48.346476,0.129,13.513,0.05,9,14.375,0.059,9,NA,NA,0,14.01,0.265,9,13.262,0.057,9,13.108,0.266,9,13.254,0.151,1,NA,NA,0
25.247193,0.272,-49.603874,0.299,15.099,0.177,8,15.693,0.047,8,NA,NA,0,15.319,0.048,8,14.939,0.207,8,14.726,0.145,7,NA,NA,0,NA,NA,0
25.24737,0.191,-49.036302,0.635,NA,NA,0,NA,NA,0,NA,NA,0,18.285,0.058,2,17.645,0.06,2,NA,NA,0,NA,NA,0,NA,NA,0
25.249443,0.271,-48.950226,0.221,14.797,0.032,9,15.491,0.045,9,NA,NA,0,15.156,0.255,9,14.627,0.038,9,14.529,0.246,9,NA,NA,0,NA,NA,0
25.249686,0.716,-48.072415,0.469,17.983,0.298,1,18.335,0.23,1,NA,NA,0,18.021,0.217,6,17.049,0.156,6,16.464,0.098,2,NA,NA,0,NA,NA,0
25.251556,1.004,-48.185049,0.236,15.055,0.083,9,15.624,0.06,9,NA,NA,0,15.397,0.279,9,14.908,0.067,9,14.801,0.255,9,NA,NA,0,NA,NA,0
25.251627,0.563,-49.34328,0.397,16.806,0.257,4,18.069,0.101,4,NA,NA,0,17.508,0.108,8,16.227,0.216,8,15.576,0.136,6,NA,NA,0,NA,NA,0
25.253171,0.456,-47.917165,0.3,17.13,0.168,6,17.607,0.099,6,NA,NA,0,17.499,0.219,8,16.903,0.199,8,16.241,0.188,2,NA,NA,0,NA,NA,0
25.253594,0.637,-49.079864,0.284,15.014,0.238,7,16.394,0.073,7,NA,NA,0,15.749,0.044,8,14.528,0.261,8,13.799,0.051,6,13.778,0.248,1,NA,NA,0
25.254277,0.523,-48.662009,0.382,17.466,0.282,5,17.901,0.272,5,NA,NA,0,17.654,0.088,6,17.227,0.07,6,NA,NA,0,NA,NA,0,NA,NA,0
25.255456,0.316,-47.934805,0.221,14.267,0.078,9,15.504,0.089,9,NA,NA,0,15.009,0.271,9,13.826,0.09,9,13.453,0.285,9,13.148,0.178,2,NA,NA,0
25.256736,0.388,-49.499119,0.366,16.315,0.162,8,16.897,0.191,8,NA,NA,0,16.549,0.048,6,16.116,0.075,6,16.019,0.17,6,NA,NA,0,NA,NA,0
25.256761,0.531,-48.362884,0.401,NA,NA,0,NA,NA,0,NA,NA,0,18.21,0.117,5,17.251,0.227,5,16.431,0.269,2,NA,NA,0,NA,NA,0
25.258973,0.322,-48.230841,0.405,16.721,0.068,2,18.392,0.34,2,NA,NA,0,17.449,0.049,8,16.153,0.092,8,15.054,0.057,8,NA,NA,0,NA,NA,0
25.260774,0.427,-47.973132,0.489,NA,NA,0,NA,NA,0,NA,NA,0,18.134,0.132,1,17.537,0.221,1,NA,NA,0,NA,NA,0,NA,NA,0
25.261453,0.424,-48.290198,0.223,NA,NA,0,NA,NA,0,NA,NA,0,18.715,0.273,1,17.193,0.157,1,16.11,0.166,1,NA,NA,0,NA,NA,0
25.261719,0.438,-48.947015,0.358,17.008,0.149,8,17.456,0.195,8,NA,NA,0,17.294,0.352,8,16.788,0.1,8,16.58,0.186,3,NA,NA,0,NA,NA,0
25.262297,0.118,-48.283157,0.15,12.998,0.054,9,13.647,0.054,9,NA,NA,0,13.37,0.265,9,12.873,0.06,9,12.819,0.267,9,12.783,0.202,2,NA,NA,0
25.263406,0.402,-49.350422,0.287,16.415,0.292,6,17.941,0.146,6,NA,NA,0,17.17,0.084,8,15.894,0.247,8,14.98,0.067,6,NA,NA,0,NA,NA,0
25.26361,0.823,-47.96343,0.595,NA,NA,0,NA,NA,0,NA,NA,0,17.9,0.097,6,16.851,0.097,6,16.277,0.179,6,NA,NA,0,NA,NA,0
25.264404,0.152,-48.207203,0.548,NA,NA,0,NA,NA,0,NA,NA,0,18.438,0.205,1,17.693,0.228,1,NA,NA,0,NA,NA,0,NA,NA,0
25.268551,0.323,-49.083729,0.304,16.228,0.072,6,16.91,0.102,6,NA,NA,0,16.587,0.086,6,16.026,0.047,6,15.787,0.158,6,NA,NA,0,NA,NA,0
25.269493,0.135,-49.4272,0.105,11.818,0.22,8,12.345,0.019,8,NA,NA,0,12.04,0.061,8,11.748,0.199,8,11.57,0.044,6,11.585,0.073,2,NA,NA,0
25.272481,0.434,-49.000847,0.433,NA,NA,0,NA,NA,0,NA,NA,0,18.215,0.035,2,16.761,0.092,2,15.896,0.146,2,NA,NA,0,NA,NA,0
25.272953,0.098,-48.80527,0.081,11.167,0.034,9,11.711,0.039,9,NA,NA,0,11.505,0.251,9,11.072,0.042,9,11.074,0.266,9,11.027,0.02,2,NA,NA,0
25.274815,0.091,-48.718682,0.074,10.297,0.056,11,11.37,0.051,9,NA,NA,0,10.969,0.259,10,10.04,0.045,7,10.067,0.358,3,9.532,0.037,2,NA,NA,0
25.275929,0.14,-49.004043,0.253,15.493,0.047,6,16.385,0.099,6,NA,NA,0,15.914,0.042,6,15.238,0.041,6,14.991,0.071,6,NA,NA,0,NA,NA,0
25.276452,0.279,-48.058493,0.196,13.589,0.075,9,14.345,0.055,9,NA,NA,0,14.024,0.273,9,13.426,0.063,9,13.363,0.289,9,13.097,0.031,2,NA,NA,0
25.276558,0.445,-48.698756,0.349,17.188,0.159,6,17.92,0.176,6,NA,NA,0,17.603,0.306,8,17.064,0.209,8,16.801,0.133,2,NA,NA,0,NA,NA,0
25.278372,0.328,-48.005927,0.305,15.328,0.072,9,15.946,0.11,9,NA,NA,0,15.679,0.278,9,15.133,0.06,9,14.905,0.084,8,NA,NA,0,NA,NA,0
25.278719,0.153,-48.349941,0.185,14.962,0.069,9,16.108,0.107,9,NA,NA,0,15.642,0.29,9,14.559,0.065,9,14.303,0.247,9,NA,NA,0,NA,NA,0
25.278809,0.542,-48.32371,0.348,NA,NA,0,NA,NA,0,NA,NA,0,18.267,0.178,1,17.535,0.207,1,NA,NA,0,NA,NA,0,NA,NA,0
25.279594,0.287,-48.002919,0.303,15.063,0.079,9,15.773,0.108,9,NA,NA,0,15.484,0.26,9,14.92,0.072,9,14.798,0.206,9,NA,NA,0,NA,NA,0
25.281984,1.262,-49.539697,0.347,16.688,0.005,3,17.524,0.117,3,NA,NA,0,17.09,0.099,6,16.217,0.082,6,15.658,0.125,5,NA,NA,0,NA,NA,0
25.284838,0.063,-48.757168,0.252,NA,NA,0,NA,NA,0,NA,NA,0,18.576,0.23,1,17.315,0.163,1,NA,NA,0,NA,NA,0,NA,NA,0
25.286369,0.501,-48.21061,0.392,17.253,0.198,6,17.638,0.124,6,NA,NA,0,17.477,0.193,7,17.111,0.07,7,16.406,0.203,1,NA,NA,0,NA,NA,0
25.286885,0.582,-48.77597,0.438,17.071,0.019,2,18.255,0.164,2,NA,NA,0,17.527,0.368,8,16.485,0.083,8,16.04,0.167,6,NA,NA,0,NA,NA,0
25.288411,0.151,-48.749805,0.149,14.857,0.042,9,16.12,0.083,9,NA,NA,0,15.587,0.273,9,14.329,0.054,9,13.926,0.299,9,13.754,0.244,1,NA,NA,0
25.288741,0.179,-48.367166,0.142,14.654,0.052,9,15.653,0.057,9,NA,NA,0,15.217,0.287,9,14.357,0.063,9,14.202,0.301,9,NA,NA,0,NA,NA,0
25.289811,0.698,-48.022862,0.387,17.039,0.146,5,17.968,0.162,5,NA,NA,0,17.625,0.28,7,16.791,0.098,7,16.511,0.112,3,NA,NA,0,NA,NA,0
25.291734,0.818,-47.940569,0.55,17.313,0.24,1,18.173,0.39,1,NA,NA,0,18.053,0.032,3,17.357,0.039,3,16.479,0.255,1,NA,NA,0,NA,NA,0
25.291847,0.514,-48.149276,0.28,NA,NA,0,NA,NA,0,NA,NA,0,18.015,0.076,5,16.635,0.089,5,15.803,0.167,5,NA,NA,0,NA,NA,0
25.294811,0.281,-48.041115,0.175,15.571,0.064,9,16.421,0.131,9,NA,NA,0,16.093,0.291,9,15.348,0.09,9,15.2,0.198,9,NA,NA,0,NA,NA,0
25.295761,0.566,-48.655021,0.556,17.282,0.177,5,18.082,0.234,5,NA,NA,0,17.706,0.123,6,17.185,0.149,6,NA,NA,0,NA,NA,0,NA,NA,0
25.296158,0.187,-48.942502,0.134,14.824,0.032,9,15.541,0.051,9,NA,NA,0,15.207,0.259,9,14.676,0.044,9,14.622,0.263,9,NA,NA,0,NA,NA,0
25.300133,0.229,-48.644269,0.287,17.627,0.223,1,18.176,0.251,1,NA,NA,0,18.038,0.037,3,17.695,0.126,3,NA,NA,0,NA,NA,0,NA,NA,0
25.30079,0.328,-49.5004,0.29,16.922,0.074,5,17.648,0.133,5,NA,NA,0,17.224,0.139,5,16.717,0.083,5,16.497,0.189,2,NA,NA,0,NA,NA,0
25.304323,0.168,-48.579088,0.214,13.595,0.037,9,14.139,0.059,9,NA,NA,0,13.927,0.26,9,13.497,0.048,9,13.488,0.255,9,13.432,0.011,2,NA,NA,0
25.305318,0.143,-49.071731,0.207,12.007,0.039,6,12.7,0.027,6,NA,NA,0,12.314,0.044,6,11.862,0.025,6,11.722,0.041,6,11.706,0.062,2,NA,NA,0
25.305627,0.607,-48.453641,0.487,17.063,0.163,6,17.962,0.186,6,NA,NA,0,17.571,0.128,7,16.736,0.197,7,16.359,0.228,4,NA,NA,0,NA,NA,0
25.309253,0.089,-48.306742,0.142,12.121,0.042,9,12.8,0.053,9,NA,NA,0,12.516,0.265,9,11.985,0.06,9,11.942,0.277,9,11.797,0.049,2,NA,NA,0
25.312808,0.418,-48.32119,0.289,16.375,0.127,8,17.175,0.071,8,NA,NA,0,16.795,0.273,9,16.245,0.135,9,16.144,0.156,7,NA,NA,0,NA,NA,0
25.314309,0.176,-47.948661,0.165,14.516,0.09,9,15.267,0.067,9,NA,NA,0,14.956,0.265,9,14.358,0.077,9,14.296,0.285,9,NA,NA,0,NA,NA,0
25.314312,0.487,-48.78079,0.404,17.4,0.245,5,17.862,0.141,5,NA,NA,0,17.638,0.088,6,17.272,0.161,6,NA,NA,0,NA,NA,0,NA,NA,0
25.314417,0.926,-49.195682,0.396,16.323,0.213,5,17.141,0.106,5,NA,NA,0,16.818,0.089,5,16.147,0.061,5,15.845,0.149,5,NA,NA,0,NA,NA,0
25.316098,0.672,-48.812917,1.007,16.407,0.092,8,17.152,0.186,8,NA,NA,0,16.783,0.093,8,16.221,0.094,8,15.855,0.142,7,NA,NA,0,NA,NA,0
25.316513,0.449,-49.541188,0.487,16.902,0.311,7,17.522,0.089,7,NA,NA,0,17.193,0.103,8,16.684,0.244,8,16.317,0.133,5,NA,NA,0,NA,NA,0
25.318337,0.35,-48.214656,0.308,16.481,0.097,5,17.952,0.154,5,NA,NA,0,17.379,0.284,9,16.038,0.111,9,15.551,0.102,8,NA,NA,0,NA,NA,0
25.319011,0.196,-49.473896,0.215,13.587,0.211,8,14.252,0.022,8,NA,NA,0,13.863,0.032,8,13.459,0.207,8,13.227,0.127,7,13.274,0.036,2,NA,NA,0
25.319796,0.264,-49.293906,0.26,17.572,0.202,1,18.046,0.218,1,NA,NA,0,18.036,0.154,3,17.325,0.059,3,NA,NA,0,NA,NA,0,NA,NA,0
25.320132,0.229,-49.437545,0.213,15.586,0.215,8,16.302,0.103,8,NA,NA,0,15.92,0.053,8,15.416,0.212,8,15.117,0.052,6,NA,NA,0,NA,NA,0
25.321004,0.33,-49.331948,0.227,13.733,0.217,8,14.234,0.028,8,NA,NA,0,13.913,0.031,8,13.652,0.208,8,13.485,0.037,6,13.596,0.197,1,NA,NA,0
25.323774,0.486,-48.282272,0.345,17.077,0.14,7,17.584,0.085,7,NA,NA,0,17.374,0.351,8,16.917,0.097,8,16.473,0.017,2,NA,NA,0,NA,NA,0
25.324882,1.089,-48.382657,0.556,17.935,0.261,1,18.028,0.181,1,NA,NA,0,17.988,0.112,1,17.721,0.231,1,NA,NA,0,NA,NA,0,NA,NA,0
25.325107,0.472,-48.60257,0.305,17.1,0.196,7,17.553,0.205,7,NA,NA,0,17.321,0.299,7,16.959,0.144,7,16.585,0.235,1,NA,NA,0,NA,NA,0
25.325589,0.456,-49.418596,0.288,17.291,0.215,4,17.861,0.148,4,NA,NA,0,17.491,0.136,6,17.108,0.06,6,16.324,0.034,2,NA,NA,0,NA,NA,0
25.326401,0.228,-48.161705,0.149,13.711,0.065,9,14.371,0.054,9,NA,NA,0,14.102,0.262,9,13.591,0.07,9,13.571,0.315,9,13.464,0.268,2,NA,NA,0
25.327564,0.234,-47.972639,0.142,NA,NA,0,NA,NA,0,NA,NA,0,18.021,0.194,1,17.196,0.201,1,NA,NA,0,NA,NA,0,NA,NA,0
25.328928,0.206,-48.171806,0.111,13.279,0.066,9,14.342,0.057,9,NA,NA,0,13.886,0.271,9,12.942,0.067,9,12.741,0.282,9,12.606,0.09,1,NA,NA,0
25.329139,0.453,-49.228464,0.3,NA,NA,0,NA,NA,0,NA,NA,0,18.072,0.034,2,17.285,0.014,2,NA,NA,0,NA,NA,0,NA,NA,0
25.329366,0.326,-47.941301,0.227,15.845,0.087,9,17.066,0.122,9,NA,NA,0,16.548,0.265,9,15.387,0.11,9,15.053,0.337,9,NA,NA,0,NA,NA,0
25.330244,0.357,-48.129014,0.228,14.91,0.062,9,15.687,0.07,9,NA,NA,0,15.353,0.27,9,14.755,0.075,9,14.65,0.318,9,NA,NA,0,NA,NA,0
25.33189,0.167,-49.027943,0.167,12.527,0.039,6,13.157,0.046,6,NA,NA,0,12.797,0.052,6,12.386,0.019,6,12.27,0.052,6,12.353,0.073,2,NA,NA,0
25.334618,0.176,-47.978217,0.15,15.063,0.091,9,15.799,0.068,9,NA,NA,0,15.52,0.277,9,14.913,0.07,9,14.877,0.366,9,NA,NA,0,NA,NA,0
25.337487,0.438,-48.450583,0.22,17.385,0.172,2,18.132,0.057,2,NA,NA,0,17.807,0.124,5,16.914,0.105,5,NA,NA,0,NA,NA,0,NA,NA,0
25.339825,0.176,-48.9865,0.257,14.275,0.035,9,15.126,0.064,9,NA,NA,0,14.723,0.272,9,14.053,0.047,9,13.971,0.299,9,13.802,0.246,1,NA,NA,0
25.342922,0.414,-49.321342,0.349,17.383,0.197,4,18.03,0.408,4,NA,NA,0,17.821,0.07,5,17.16,0.147,5,NA,NA,0,NA,NA,0,NA,NA,0
25.346994,0.067,-48.528572,0.094,12.811,0.04,9,13.462,0.049,9,NA,NA,0,13.189,0.265,9,12.667,0.047,9,12.623,0.268,9,12.616,0.081,1,NA,NA,0
25.349049,0.746,-48.333288,0.394,16.763,0.041,3,17.931,0.098,3,NA,NA,0,17.328,0.074,8,16.444,0.124,8,16.12,0.25,7,NA,NA,0,NA,NA,0
25.350149,0.595,-49.160231,0.297,17.268,0.332,5,17.94,0.166,5,NA,NA,0,17.588,0.132,6,16.991,0.16,6,16.429,0.049,2,NA,NA,0,NA,NA,0
25.35072,0.167,-49.524371,0.191,15.311,0.229,8,15.843,0.054,8,NA,NA,0,15.496,0.033,8,15.202,0.195,8,15.039,0.185,7,NA,NA,0,NA,NA,0
25.350993,0.7,-49.149589,0.391,14.713,0.273,8,15.562,0.06,8,NA,NA,0,15.079,0.045,8,14.472,0.199,8,14.189,0.106,7,NA,NA,0,NA,NA,0
25.351674,0.286,-48.482308,0.181,16.1,0.059,8,17.167,0.122,8,NA,NA,0,16.739,0.276,9,15.775,0.032,9,15.441,0.11,8,NA,NA,0,NA,NA,0
25.35168,0.104,-48.259803,0.099,14.279,0.054,9,15.232,0.062,9,NA,NA,0,14.834,0.256,9,13.988,0.06,9,13.853,0.266,9,NA,NA,0,NA,NA,0
25.352416,0.227,-49.056335,0.189,15.641,0.066,6,16.704,0.051,6,NA,NA,0,16.203,0.091,6,15.195,0.023,6,14.888,0.118,6,NA,NA,0,NA,NA,0
25.354278,0.615,-49.142423,0.268,17.623,0.223,1,17.9,0.195,1,NA,NA,0,17.871,0.155,4,17.261,0.131,4,16.407,0.22,1,NA,NA,0,NA,NA,0
25.355137,0.13,-48.553718,0.14,14.841,0.035,9,15.766,0.081,9,NA,NA,0,15.369,0.261,9,14.604,0.038,9,14.448,0.277,9,NA,NA,0,NA,NA,0
25.35678,0.455,-49.085101,0.451,17.265,0.11,4,17.981,0.109,4,NA,NA,0,17.687,0.093,5,17.193,0.1,5,NA,NA,0,NA,NA,0,NA,NA,0
25.357422,0.529,-48.440904,0.269,17.612,0.215,1,18.472,0.255,1,NA,NA,0,17.955,0.185,5,16.961,0.074,5,16.322,0.169,2,NA,NA,0,NA,NA,0
25.3579,0.49,-49.21195,0.206,15.511,0.233,8,16.432,0.053,8,NA,NA,0,15.918,0.047,8,15.134,0.182,7,14.788,0.126,7,NA,NA,0,NA,NA,0
25.358218,0.334,-47.963908,0.188,15.701,0.107,9,16.226,0.058,9,NA,NA,0,16.056,0.279,9,15.657,0.123,9,15.619,0.067,8,NA,NA,0,NA,NA,0
25.358608,0.549,-48.408497,0.26,17.333,0.155,4,18.085,0.251,4,NA,NA,0,17.724,0.11,6,16.891,0.146,6,16.564,0.207,2,NA,NA,0,NA,NA,0
25.359582,0.479,-49.522379,0.38,16.766,0.19,7,17.104,0.145,7,NA,NA,0,16.871,0.082,8,16.751,0.2,8,16.393,0.095,4,NA,NA,0,NA,NA,0
25.359744,0.386,-48.043553,0.676,17.641,0.219,1,18.089,0.19,1,NA,NA,0,17.85,0.156,2,17.453,0.22,2,NA,NA,0,NA,NA,0,NA,NA,0
25.366131,0.36,-48.36234,0.375,16.411,0.115,9,17.206,0.107,9,NA,NA,0,16.795,0.267,9,16.151,0.087,9,16.025,0.186,7,NA,NA,0,NA,NA,0
25.366137,0.228,-49.535219,0.145,13.405,0.213,8,14.039,0.03,8,NA,NA,0,13.647,0.033,8,13.214,0.207,8,13.016,0.038,6,13.098,0.292,2,NA,NA,0
25.366933,0.468,-47.969746,0.381,16.573,0.182,9,17.174,0.118,9,NA,NA,0,17.081,0.266,9,16.513,0.111,9,16.275,0.18,4,NA,NA,0,NA,NA,0
25.367084,0.628,-49.382733,0.412,16.524,0.324,5,17.932,0.247,5,NA,NA,0,17.267,0.055,8,15.964,0.169,7,15.322,0.215,7,NA,NA,0,NA,NA,0
